,sentece,sense_polar,Results,Truth
260,"[CLS] First off, I have to say that I loved the book Animal Farm. I read it with my 9th grade class, and it was great. We also decided that watching the movie would be beneficial. The movie was so disappointing to me. The movie cuts out some characters, and misses a lot of the main points of the book. It skips around a lot, and doesn't explain anything in detail. If someone was watching this movie without having first read the book, they would be confused. The most disappointing thing in this movie to me, was the ending. The ending in the book was the most powerful, and in the movie, they changed it! It was supposed to be the pigs and men in an alliance and sort of ""melting"" together, but instead, the movie made it seem like the animals were going to rebel against the pigs. To sum up, I don't think that this movie captured the real meaning that Orwell portrayed in his book.",0.3382337689399719,1,1
261,"[CLS] This movie was extremely boring. I only laughed a few times. I decided to rent it when I noticed William Shatner's name on the cover. It's all about this little kid who gets picked on all the time by his classmates. When wandering the streets looking for old ladies to assist, he meets a prostitute. She takes him to a club called the Playground, where he befriends several pimps. When mayor Tony Gold (Shatner) decides to take over the pimp business, Lil' Pimp must lay down for his homies.<br /><br />The animation isn't very good in this. It looks like it was made with Macromedia, which I'm sure it was. It doesn't suck, it's just the sort of choppy flash animation that people have gotten used to over recent years. The humor in this is not very good, I didn't think any of it was funny.",-0.36751043796539307,0,1
262,"[CLS] I was disgusted by this movie. No it wasn't because of the graphic sex scenes, it was because it ruined the image of Artemisia Gentileschi. This movie does not hold much truth about her and her art. It shows one piece of art work that she did (Judith Beheading Holofernese) but shows that being entered as testimony in the rape trial when she did not paint her first Judith for a year after the trial.<br /><br />I don't know if you understood this from the movie, probably not, Tassi was not a noble character. He RAPED Artemisia. It was not love, it was rape. He did not claim to accept false charges of rape to stop her from suffering while she was tortured. According to the rape transcripts he continued to claim that he never carnally knew Artemisia (aka had sex with) while she states over and over again ""It's true"".<br /><br />I encourage all of you people to go out and find about the real Artemisia and see what she is really about. Don't base all of your knowledge on this fictional movie. I encourage you to do some research, Artemisia really does have interesting story behind her and some amazing art work.<br /><br />Don't see the movie, but find out the true story of Artemisia.",-0.19702109694480896,0,1
263,[CLS] What an empty and lack lustre rendition of the classic novel. I do wish people would stop messing about with classics when they clearly have no idea of the real intention or point of the original. This version is no different. I felt that the Ralph Fiennes version is much worse though as the casting of Juliette brioche as Kathy has got to be the worst casting decision EVER...anyway back to this version. It aims to make the story relevant to a contemporary setting and in a musical style. It succeeds in both but high art it is nit. Throwaway viewing for a rainy day maybe...The direction was average and the editing abysmal. Worse than the old Quincy. Deepak Verma does a great turn as Hindley and is in fact one of Britains wasted talents. The part of Heath was played with great charm and belief and I think that the casting is the strongest point of this project. Although a more talented director would have made better use of the facilities he had. Its clear that he was a director for hire and didn't instill the project with the passion that it deserved.,-0.5805476903915405,0,1
264,"[CLS] I just don't get some of the big premises of this episode - that Miranda is so remarkable, and that there's anything so ugly it would make you insane. Someone here made the remark that maybe it's the frequency of the light waves or something rather than it being ugliness. Miranda is just a jerk. The episode is slow, inconsistent and way too talky. I also don't quite understand why Kolos is an ambassador - why doesn't the Federation just leave the damn Medusans be? There's one part I do like, when Kolos is speaking through Spock about the loneliness of the human experience. Overall, I love TOS and even at its lamest, I'll always tune in. This episode though - mmm, I wouldn't purchase it except for a used copy under $3.",0.2014208734035492,1,1
265,"[CLS] This is probably the first entry in the ""Lance O'Leary/Nurse Keat"" detective series; in subsequent O'Leary films, he was played by much younger actors than Guy Kibbee.<br /><br />A group of relatives (all played by well-known character actors) gathers in an old house (on a rainy nite, of course!) to speak to a wealthy relative, who goes into a coma.<br /><br />While they wait for him to recover, all sorts of mysterious goings-on happen, including a couple of murders.<br /><br />A creepy film; worth seeing!",-0.5142605900764465,0,1
266,"[CLS] My ratings: Acting - 3/10 Suspense - 2/10 Character Attachment - 1/10 Plot - 2/10 Character Development - 2/10 Overall - 2/10<br /><br />This show sucks very much officially. For me, CSI Miami is the best, CSI NY 2nd and CSI 100th. I don't know, in the other CSIs you get into the episode you're watching. But in this one, you just can't get into the episode, no matter how much you try, so in my opinion, this show is not worth watching. I know people have different opinions, and I respect that, but for me, this CSI ain't good enough. So if you like suspense, real acting/performance, good plot, direction, character development/attachment and you an overall good show, I suggest you to watch CSI Miami.",-0.3853414058685303,0,1
267,"[CLS] Chinese Ghost Story III is a totally superfluous sequel to two excellent fantasy films. The film delivers the spell-casting special effects that one can expect, but fails painfully on all other fronts. The actors all play extremely silly caricatures. You have to be still in diapers to find their slapstick humor even remotely funny. The plot is predictable, and the development is sometimes erratic and often slow. Towards the end, the movie begins to resemble old Godzilla films, including shabby larger-than-life special effects and a (well, yet another) ghost with a Godzilla head. Maybe I would have grinned if I was expecting camp.<br /><br />It is astonishing to see what trash fantasy fans have to put up with - in this case because somebody thought they could squeeze a little extra money out of a successful formula. They won't be able to do it again: the cash cow is now dead as a dodo.",-0.11222672462463379,0,1
268,"[CLS] I can't stand most reality shows and this one is worst than the one with Paris Hilton, and sure it's his company. But ""you're fired"" or ""you're hired"", for how many seasons now? After watching the show I wouldn't want to work for the guy with his ego and all and I think watching paint dry has more entertainment valve.<br /><br />I'd love to hear just one person get up and say ""Donald I quit and take some of your money and buy a decent hairdo"". I see he's even trying to buy fame in the wrestling WWE. I hope he gets hurt so I don't have to see his pathetic face anymore. It must be sad to want fame so bad and have no talent and make an ass of yourself trying to buy it. I'd give this show a negative mark if I could but it gets a 1 and it doesn't deserve that.",-0.5663994550704956,0,1
269,"[CLS] If I had known this movie was filmed in the exasperating and quease-inducing Dogme 95 style, I would never have rented it. Nevertheless, I took a dramamine for the seasickness and gave it a shot. I lasted a very, very, very long forty minutes before giving up. It's just boring, pretentious twaddle.<br /><br />The last French movie I saw was ""Romance"" and it too was pretty dismal, but at least the camera was steady and not breathing down the necks of the characters all the time. I am baffled at the continuing popularity of Dogme 95 overseas -- it'll catch on in America about the same time as the next big outbreak of leprosy. (It's called Dogme 95 because that's the average number of times the actors are poked in the eye by the camera.)<br /><br />",-0.22948281466960907,0,1
270,"[CLS] The story and the show were good, but it was really depressing and I hate depressing movies. Ri'Chard is great. He really put on a top notch performance, and the girl who played his sister was really awesome and gorgeous. Seriously, I thought she was Carmen Electra until I saw the IMDb profile. I can't say anything bad about Peter Galleghar. He's one of my favorite actors. I love Anne Rice. I'm currently reading the Vampire Chronicles, but I'm glad I saw the movie before reading the book. This is a little too""real"" for me. I prefer Lestat and Louis's witty little tiffs to the struggles of slaves. Eartha Kitt was so creepy and after her character did what she did The movie was ruined for me; I could barely stand to watch the rest of the show. (sorry for the ambiguity, but I don't want to give anything away) Sorry, but it's just not my type of show.",0.12055210024118423,1,1
271,"[CLS] First, let me just comment on what I liked about the movie. The special effects were fantastic, and very rarely did I feel like I was watching a video game. There, that is the last nice thing I have to say about this film. In fact, I would just like everyone reading this to take note that I can't even put into words how hard it was for me to write this review without swearing. <br /><br />I have innumerable complaints about the film, but four major complaints jump to mind. My first major complaint has to do with the incredible cheesiness of the ""plot twist"" (if you can call it that since most people probably saw it coming a mile away) where Lois's 5 year-old son turns out to be the super-powered child of Superman. When the crying super-child throws a piano at Lex's henchman to save his mother, I almost got up and left the theater. Singer could have made a much better Superman movie without resorting to cheap gimmicks like a seemingly fragile but latently super-powered illegitimate child. It's been 5 days since I saw the movie and I still want to vomit. <br /><br />My next major complaint has to do with the fact that Superman lifts a continent made out of kryptonite up into outer space. It doesn't take comic book guy from the Simpsons to point out what's wrong with that. I don't know how many comic books Brian Singer has read, but when Superman is exposed to even a small amount of kryptonite he barely has the strength to stay on his feet. Whoever had the idea to have him",0.13898399472236633,1,1
272,"[CLS] I am sorry to say that this film is indeed bad. It reminds me of a c-grade porn movie with one major difference: no porn.<br /><br />The story and dialogue needs a complete overhaul. Maybe then the bad acting would not have been as noticeable. At the very least, the pacing should have been picked up.<br /><br />While I accept that this had a low budget and the director did a good job visually given what little resources he had, he should have spent more time on the story or better yet, get someone else to write it. Many of the action scenes were just pointless.<br /><br />It was a complete waste of my time.",0.11766617000102997,1,1
273,"[CLS] I'm the type of guy who loves hood movies from New Jack City to Baby Boy to Killa Season, from the b grade to the Hollywood. but this movie was something different. i am no hater and this movie was kinda enjoyable. but some bits were just weird. well the acting wasn't to good, compared to Silkk The Shockers performance in Hot Boyz (quite good) and Ice-T in new Jack and SVU (great). the scene where Corrupt (Ice-T) kills the wanna be Jamaican dude he says something and lights himself on fire burning both Ice-T and the other dude, this kills the Jamaican, however Ice-T is unharmed, very similar to Ice's other movie Urban Menace (which stars both of these actors) were Snoops character is supernatural, however after this there is nothing suggested that Corrupt is like a demon. When MJ (Silkk) gets stabbed at first he struggling but after that he fights normally and was stabbed in the thigh-WITH OUT BLOOD. and when MJ confesses killing a cop cos the cop was beating up his friend Benny was weird, Benny isn't introduced in this movie and the scene isn't in the film. it does hold weight to the fact why Corrupt wants to kill MJ but is still makes u scratch your head. wen Jody writes a letter to Miss Jones character explaining what happened to them afterwords doesn't mention what happen 2 other main characters MJ and Lisa. the film did show the horror and poverty of the ghetto-which plagues the lives of Latinos and Blacks word wide-was a good part of the film, even though the clip",-0.5206124186515808,0,1
274,"[CLS] I am a huge fan of the Farcry Game, HUGE fan. It still holds a place in my top-10 games list of all time! The story line was new, fresh... A truly brilliant foundation to base a movie on... or so i thought...<br /><br />Farcry the Movie is no less than another directors attempt at cashing in on a successful game franchise (see Doom: The Movie, and many more...).<br /><br />The Video Game begins as the player (Jack Carver) awakes in a sea side cave after been shot off his boat by an RPG from an unknown soldier. Jack then finds a communication device where (Harlan Doyle) guides him across islands, shipwrecks, jungles, installations and VOLCANOES, to find his (lady friend?) (Valerie Constantine), all the wile battling mutated super soldiers, and genetically enhanced animals.<br /><br />The Movie plays out very, very differently: 1: There's a needless 30 mins (1/3 of the movie) of ""backstory"" before we even get to the 'boat blowing up' scene. 2: Jack then walks onto the beach, kills some goons, then drives off... Nothing like the game... 3: There is no communicator with Doyle on the other end... 4: The 'Modified Soldiers' look like albinos with singlets on... And there was no mutated 'monkey-like' creatures jumping out of the bushes. A part of the Farcry game i enjoyed allot... 5: There is no sun filled beach scenes, no aircraft carrier, no communications stations on huge cliffs, LITTLE reference to any in-game contents (characters/items/vehicles), in fact no attempt to fol",-0.4075944125652313,0,1
275,"[CLS] Today, I wrote this review in anger at Uwe Boll and Hollywood.<br /><br />Hollywood has produced movies based on one of the darkest days of our nation. 911 changed everything. It changed our perception of security. It changed our understanding of the evil of man and humanity. Most importantly and devastatingly , it changed our world.<br /><br />However, I can't not stress how utterly repulsed, disillusioned, and angry I am at the careless, blatant ignorance of Hollywood seeking to make a lucrative profit out of death and destruction. This film and those like it are bound to cause controversy amid word-of-mouth among moviegoers and critics alike; most surely to be echoed by the mainstream press. Hollywood has sunk to a new low. Even lower than the low-down bastards who perpetrated the most barbaric acts of savagery and unrelenting cruelty. Behind it all is Uwe Boll. I am very angry at this movie. How dare they disrespect the memories of families of those lost? How dare they mock the lives of the brave men and women who risked their lives to save those trapped in the doomed towers on that fateful day of infamy?!?!? How dare they try to satirize and at the same time capitalize on a national tragedy in the mist of a mourning and weary post-911 world?!?!?! How...dare...they? <br /><br />To those who have the gall to even think of seeing this morally appalling travesty, I say this with a heavy heart with all my strength: Remember. Think back to that day and ask yourself wheth",-0.40921837091445923,0,1
276,"[CLS] You cannot deny that we have an affinity for speed. That's why movies like Fast and the Furious, Dhoom, Rempit get made to play to the satisfaction of audiences, especially local ones. We live on a tiny island, and I cannot fathom why, for the relative efficiency of the public transportation system, most of us want to get into debt by owning a set of wheels which come with 100% tax when they reach our shores, and the myriad of taxes and bills to pay when operating one. Not only that, the high end sports cars were once quipped by a prominent politician up north that they will never reach fourth gear, lest they reach the sea.<br /><br />And these movies are relatively easy to make. Hot wheels and hot chicks always go down well together in targeting the required demographic. For once, those plunging necklines exposing uncanny buxom and short skirts accentuating legs two meters long, can't compete with the attention given to those beautiful curves that exotic cars possess in movies such as these. Of course there are amongst us (ahem) those that go for the sexists portrayal of women as mere sexual objects (otherwise explain why motor shows come with truckloads of models, and movies such as these cannot do without a leggy model in a frame), however, they don't warrant the kind of collective orgasmic sighs whenever the four wheelers come on screen, even when they do exactly nothing and have their gears into Park. The guy sitting beside me, I swear he wet his pants every time h",-0.05569326505064964,0,1
277,"[CLS] Im the type of person who always goes 2 to horror section when I'm picking a film, so i picked five across the eyes, i was disgusted with this film and thought there was no story line and no point that you could enjoy it,it made my skin crawl to think that people like to watch films that just encourage violence for the hell of it it was low budget and very rubbish! i think i could of done better myself. i think that it was the worst film i have ever seen in my life and you should not bother to watch it the actors were rubbish the camera was awful the picture was bad and the sound was not up to scratch, i think it was a little bit like a cheep rip of off the baler which project and it has not worked at all it was foul.",0.3582065999507904,1,1
278,"[CLS] Have you ever heard the saying that people ""telegraph their intentions?"" Well in this movie, the characters' actions do more than telegraph future plans -- they show up at your house drunk and buffet you about the head. This could be forgiven if the setting had been used better, or if the characters were more charismatic or nuanced. Embeth Davidtz's character is not mysterious, just wooden, and Kenneth Branagh doesn't succeed in conveying the brash charm his character probably was written to have.<br /><br />The bottom line: obvious plot, one-note performances, unlikeable characters, and grotesque ""Southern"" accents employed by British actors.",0.13158035278320312,1,1
279,"[CLS] <br /><br />I'm not sure who decides what category a movie fits into, but this movie is NOT a horror movie. As for the story, it was fairly interesting, but rather slow. I was especially disappointed with the ending though.<br /><br />**spoiler**<br /><br />Tell me why on Earth does she run over to her uncle's(?) home without at least calling the detective or the police first? She knows exactly what's going on at that point, plus she has a video tape as proof. Instead, she runs over there and starts going nuts and saying ""I know everything, I have proof! You didn't expect proof, did you?!"" Then she acts surprised when her uncle stands up and starts walking over to her as if he's going to harm her. Well DUH! Of course he's going to harm you idiot, you just told him you know everything and have proof to expose everything. What a dumb ending.",-0.35419487953186035,0,1
280,[CLS] I gave this a 1. There are so many plot twists that you can never be sure to root for. Total mayhem. Everyone gets killed or nearly so. I am tired of cross hairs and changing views. I cannot give the plot away. Convoluted and insane. If I had paid to see this I would demand my money back. I wish reviews were more honest.,0.1336260735988617,1,1
281,"[CLS] This film is really vile. It plays on the urban paranoia of the 70s/80s and puts it into a school context. I'm not saying that urban crime wasn't a problem for a lot of people or that schools weren't/aren't problem areas but this vile piece of exploitation takes the biscuit. Violence is beyond anything realistically imaginable but in this case it's not a case of social issues but a white, upper-middle class student uses it to turn himself into the crime kingpin of his local high schoiol. And of course he knows how to play the system. Does that sound familiar. Yes. This turd is pure violent exploitation, a really nasty piece of work. It's disturbing brutality dressed up as a social comment. This belongs in the same category as trash like Exterminator, Death Wish 2-5 and so on and so on. The only remarkable thing is that Michael Fox was so broke at the time that he had to do stuff like this.",0.09796476364135742,1,1
282,"[CLS] What a horrible, horrible film. The worst collection of cliches I have seen in a long time. Not that I saw much. I left the theatre screaming after about 40 minutes in search of a stiff drink to soothe my nerves. Meryl Streep was awful as usual. How many hurt and tortured expressions can 1 person have? Aidan Quinn's talents were - as so often - totally wasted. And who told Gloria Estefan she could act? Trying to be polically correct this movie still enforces racial stereotypes. (Brave inexperienced lonely music teacher teaches underprivilegded kids violin in poor neighbourhood school). The kids weren't even cute! Just written in to suit the appalling script. Aaargh! Wes Craven really made me cringe for once. real horror this one!",0.03002806007862091,1,1
283,"[CLS] Motocrossed was fun, but it wasn't that great. I guess I just didn't understand a lot of the Motocross racing ""lingo"" (and there was A LOT of that in the film)! The plot wasn't what I expected from the Disney Channel previews, so that could account for some of my disappointment.",0.17495670914649963,1,1
284,"[CLS] Sixth escapade for Freddy Krueger in which he has finally managed to kill off virtually every youth in Springwood; now he wants to broaden his horizons and (**SPOILER**) needs a family member in order to do it.<br /><br />A failure as a horror movie because it simply ain't scary at all. Works better as a dark, macabre black comedy, to tell you the truth. Freddy Krueger has now been stripped of all of his ability to chill this viewer. (Too many wisecracks, that's for sure.) The actors aren't interesting (save Robert Englund, as always, and an obviously slumming Yaphet Kotto) and there are simply far too many visual effects. The finale is OK but doesn't provide as many sparks as I think one might hope.<br /><br />In adding a new twist to the familiar dream killer's story, it provides Englund the opportunity to do more non-makeup scenes than ever before.<br /><br />There are cameos worth noting: a joint cameo by then-couple Roseanne and Tom Arnold that is devoid of entertainment value, an appropriate appearance by veteran shock-rocker Alice Cooper, and a funny cameo by Johnny Depp that also sort of acknowledges the pop icon that he had become.<br /><br />Film debut of Breckin Meyer, who plays Spencer.<br /><br />One of the best things about it is the replaying of key scenes from earlier entries during the closing credits.<br /><br />4/10",-0.5644504427909851,0,1
285,"[CLS] An idiotic dentist finds out that his wife has been unfaithful. So, no new story lines here. However, the authors managed to create a stupid, disgusting film. If you enjoy watching kids vomiting, or seeing a dentist imagining that he is pulling all his wife's teeth out in a bloody horror-type, go see (or rent) the film. If not, move on to something else (MY FAIR LADY, anyone?)",-0.03189191222190857,0,1
286,"[CLS] The first Cube movie was an art movie. It set up a world in which all the major archetypes of mankind were represented, and showed how they struggled to make sense of a hostile world that they couldn't understand. It was, on the non-literal level, a ""man vs. cruel nature"" plot, where the individual who represented innocence and goodness came through in the end, triumphing to face a new, indefinable world beyond man's petty squabbles; a world where there were no more struggle, but peace. I rated Cube a 10 out of 10, and it's a movie that was never meant to have any sequels.<br /><br />The second movie, Hypercube was a massive disappointment. Some of the ideas were kind of cool, but in the context of the original movie, both the story and the setting made no sense and had no meaning. Still, for being fairly entertaining, I rated it a 5 out of 10.<br /><br />The third movie, Cube Zero, while ignoring the second, plays like a vastly inferior commercial B-movie rehash of the first, sans the symbolism. There is no ""homage"" or ""tribute"" here; there is only ripping off. The same kind of plot, with some elements idiotically altered (like having letters instead of prime numbers between the cubes - an idea which shows more clearly than anything else that this is a rip-off with absolutely no originality and nothing to say).<br /><br />That we see something from ""behind the scenes"" means nothing, because the watchers are just part of the Big Bad Experiment, the architects of which w",-0.05357321724295616,0,1
287,"[CLS] I have just watched this movie on DVD late this morning and was so disappointed that even thought it was a good joke for the audience. In other words - the creators planed to make comedy not drama. Howsoever, at the end I realized that Mr. Tony Giglio was earnest about this movie. It's a pity because: the dialogue is ridiculous, the acting is poor and lifeless, the story is a fishy tale! Poor Ryan Phillippe - despite of his efforts his character in the movie remains probably his worst performance! What to say for Jason Statham - lack of all kinds of skills to develop the role which is an imaginary fiction... For this reasons I vote: 3/10",-0.2916831970214844,0,1
288,"[CLS] I believe Shakespeare explained what I just read beautifully. Me thinks he (the lady) doth protest too much. The whole thing sounded to me as if the author was trying to convince himself! He sites profane literature (writings from the same time period but not connected with the bible) a number of times however I can think of at least three references off the top of my head which lend historical accuracy to events contained in the bible. Anyone can skew data & prove anything they like but it doesn't make it true. Customs change, word definitions change over time (look at English & German where it is very obviously a common root) nothing stays the same, it's always growing and changing. The bible has many different translations but the King James version is the one I've found to be the best when it comes to any kind of research. In the King James version you will notice there are certain words written in italics. These words have been added by the translators and can be dropped & the mean of the entire verse changes. Writings from around the time of Christ were written without spaces, without punctuation, without paragraphs & without numeric verses. These writings look like one long word & the translators added all of the above. For example how would you read this: GODISNOWHERE do you read it as God is nowhere or do you read it as God is now here? Same string of letters two entirely different meanings. This is why many biblical researchers use a 'Lexicon' to assist them i",0.20342333614826202,1,1
289,"[CLS] ""I presume you are here for damage to your mental circuitry."" - VAL<br /><br />Mike Nelson made me watch this...he mentioned it in his book, ""Movie Megacheese."" I asked myself, ""Why would Mike Nelson steer me wrong?"" I now know why the bots never trusted Mike Nelson.<br /><br />The music is by John Williams, which is probably part of his payment to the Devil. In fact, I'm sure anyone who worked on this movie is probably in league with ol' Slewfoot, or is now cursed, from the Executive Director down to the guy who ran the catering truck outside the studio. Don't watch...for the love of God...don't watch!!! Not even making a copy and showing someone else will un-curse you...I'm doomed now, I understand this. I accept this. But save yourself...",-0.5909711122512817,0,1
290,"[CLS] This movie was Flippin Awful....I wanted those hours of my life back. For god's sake, -stay far away from this awful crumb ball movie at all costs. Its not worth mentioning the title, but the ratings on this movie are pretty generous for a vomit scum movie like this. And where do I begin? The dumb A** kids in the movie.....The zero plot or story?...the garden-variety college/frat boy-esquire scenes of towel slapping? Or the VERY bad acted, teen angst innuendo? $$$#@%@! My god, It NEVER ended!.....I remember thinking I would have rather kissed the movie theater floor, then sit through this one again.<br /><br />But what do you expect? Most people with the brain power to look up reviews, are not going to be the target audience here at all- so GO SEE Pirites 2 again, or the Jet Lee one, -If your debating to yourself. Look, This movie will just cost you your soul, your money, your energy, and your brain cells. HEED THE WARNING.",-0.37712737917900085,0,1
291,"[CLS] If you like to see animals being skinned alive, their heads smashed, dogs throats being crushed my men stomping on them, then this one is for you! But if you are somewhat normal, and don't need to see real footage of animal cruelty, pass this one up. This movie tries to shock the viewer, and it sure does.With the animal snuff at the beginning, and the killing of babies in the movie (fake at least)its was enough to make myself turn it off.I've seen movies like this before that show slaughterhouse footage (BTK movie) and this kind of footage should not be allowed in a horror movie.We watch gore and horror because we know its just make-up, and special effects, so we shouldn't sit down to watch a movie and see the real killing of animals, its not what we rented the movie for.If anything, there should be a large warning label put on these types of garbage movies so people won;t be surprised by it. As a very hardcore horror fan, this one turned my stomach. The entire movie cast and crew need their heads checked.",0.17742615938186646,1,1
292,"[CLS] A response to previous comments made by residents of the region where this motion picture was lensed: One person suggested that the closing and destruction of the Ocean View Amusement Park led to a downturn in the surrounding neighborhoods. This is simply not true. Prior to the construction of Interstate 64, which bypasses the Ocean View area, the primary route for traffic went through the heart of Ocean View. Once the interstate was completed, Ocean View rapidly became a ghost town with businesses closing up and an increase in crime. This led to a huge reduction in revenues for the park, which also faced new competition from nearby Busch Gardens in Williamsburg. Meanwhile, in the past few years, the City of Norfolk has done a remarkable job of fostering redevelopment so that the area has become a sought-after location for construction of high-end housing.<br /><br />It has also been said that the destruction footage of the roller coaster was used in the film ""Rollercoaster"". This is also untrue. Footage was shot of two coaster cars careening off the ride for that film, but the actual explosions and collapse are exclusive to ""Death of Ocean View Park"".<br /><br />As to the film itself, the storyline of a ""supernatural"" force in the water adjacent to the park was certainly silly, but somewhat typical for B-grade movies of the time. With the cast involved, there should be no surprise that the scenery was gnawed in almost every scene by the primary actors. I don't believe ",-0.16256044805049896,0,1
293,"[CLS] I was expecting a lot from Mr.Amitabh Bachan's role of SARKAR, but am disappointed. Being a Ram Gopal Verma's direction i was not ready for this kind of a movie. Sarkar is supposed to be a strong character, but the movie shows that Amitabh is too dependent on others power rather than his. There is a movie in Tamil called Nayakan based on the theme of GOD FATHER and Kamala Hassan has played the lead. The movie is well directed and the power till the end remains in the hands of Kamala Hassan, not his son. Amitabh Bachan seems to be too helpless in the movie and he just accepts everything instead of changing things. The movie fails to show the strong impact of God Father.",-0.5751173496246338,0,1
294,"[CLS] This movie pretty much sucked. I'm in the Army and the soldiers depicted in this movie are horrible. If your in the Military and you see this movie you'll laugh and be upset the entire movie because of the way they acted as a squad. It was ridiculous. They acted like a bunch of normal people with Army uniforms on not knowing what to do. It was a pretty gory movie I'd have to say the least. There was a couple scenes where they try to make you jump. I'd recommend seeing it if you are bored and want to see a violent, gory movie. It will be a better movie also if your not in the Military. I also would have to say I liked the first one better than this one.",0.06338156759738922,1,1
295,[CLS] If you watched Pulp Fiction don't see this movie. This movie is NOT funny. This is the worst parody movie ever. This is a poor attempt of parody films.<br /><br />The cast is bad. The film is bad. This is one of the worst pictures ever made.<br /><br />I do not recommend Plump Fiction. I prefer the original Pulp Fiction by the great Quentin Tarantino. This is one of the worst parody films ever made.<br /><br />Plump Fiction is not a good movie. It is not funny. It is so dumb and vulgar.,0.16376236081123352,1,1
296,"[CLS] I went to see ""Passion of Mind"" because I usually get a kick out of the genre of alternate reality romances, i.e. ""Sliding Doors,"" ""Me, Myself, I,"" etc. <br /><br />But this was the worst one I've ever seen! I had to force myself to sit through it. I didn't even stay through the credits which is unheard of for me.<br /><br />The magical realism was completely missing because Demi Moore was grim and the lovers she was two-timing were guys who usually play villains, though each was kind of sexy and appealing.<br /><br />There was actually a psychological explanation provided for the dual lives, with a distasteful frisson of The Elektra Complex; maybe the magic shouldn't be explained for this genre to work.<br /><br />(originally written 5/28/2000)",-0.30475538969039917,0,1
297,"[CLS] So I rented this from Netflix because somebody gave me Roger Ebert's book ""I hated, hated, hated this movie"" and he gave this one a rare zero-star rating in the book and said at the end of his original review ""Mad Dog Time should be cut up to provide free ukulele picks for the poor"". So I figured from Ebert saying that I would see if it was really as bad as he said it was. I know most society says not to listen to critics and to judge for yourself but I could not express how much I hated this piece of junk like Ebert did and never since Ebert's review of Rob Reiner's ""North"" where he said he hated that movie ten times had I ever heard such a brilliant hatred movie review. Here we have Richard Dreyfuss as a gangster which I don't think it would be terrible to see Dreyfuss as a gangster if the screenplay for this movie were written well. But above all the other things that were awful about this ""movie"" I can certainly tell you the script was not written well at all. While the movie starts off with Jeff Goldblum saying that he enjoyed watching Dreyfuss's girlfriend while Dreyfuss was at a criminal hospital the movie starts off with some decent dialog after the opening credits. But after that first 4 or 5 minutes the other 85 minutes just consists of dumb characters talking pointless garbage for 30 seconds then someone gets shot. Then there are a whole bunch of jokes about Dreyfuss being mentally ill. Haha. Not funny. Then we get an unpleasant and unfunny scene parodying Fr",-0.2003694623708725,0,1
298,"[CLS] What a boring film! To sum it all up, its was basically just Nana Patekar beating up his daughter-in-law Karisma Kapoor, while she tried to flee from the village, with her son. Can someone say BORING??? The concept wasn't too bad, but it was poorly executed. The Canadian locales, and some of the village scenes were nicely shot. However, overall the cinematography came up short. The story could have been great, but the movie just seemed to drag on. There is only so much stupidity a person can take, let alone three bloody hours of it.<br /><br />The best part of the whole movie was the song ""Ishq Kamina"", and that was only five minutes long. Other than that, this movie was a piece of crap.",-0.2907654941082001,0,1
299,"[CLS] {rant start} I didn't want to believe them at first, but I guess this is what people are talking about when they say South Korean cinema has peaked and may even be going downhill. After the surprisingly fun and moving monster movie ""Gwoemul"" (aka ""The Host"") of 2006-- which actually succeeded in making a sharp satire out of a B-movie genre-- successive Korean blockbusters have become more and more generic, even though their budgets (mainly spent on special effects) have become more and more fantastic. Do South Korean movie-makers really want to squander all the audience and investor goodwill, which their industry has built up since the 1999 break-out film ""Shiri/Swiri"", by making a whole series of big budget mediocre movies like mainland China did? {rant end}<br /><br />The only ""reason"" I can fathom for making this movie is to dupe the investors into financing the most detailed and fluid digital animation of a Korean/ East Asian-styled dragon I have seen to date, for the final scenes. Now if they had introduced that dragon at the beginning and given it more personality and purpose like in the 1996 ""Dragonheart"", the movie might have had a few more redeeming qualities other than having lots of digitally animated dragons. Remember ""Dungeons & Dragons"" in 2000? Hasn't anyone learnt that the trick is not how MUCH special effects you use, but how WELL you use it? I hope there are more (and better) Korean legends they can use, because they have just killed a lot of internati",-0.20388644933700562,0,1
300,"[CLS] As a native Chinese, I can not accept this kind of idea that some people must die for a 'better world'. I said 'better world' because it is a lie that Chinese people have been indoctrinated for thousand years! <br /><br />I guess most western audience may don't know Qin Shihuang(means the first emperor), the king in this film is the most notorious tyrant in ancient China. The Tianxia(Chinese word was spoken by the king, means 'the land and the people') spoken from his mouth is totally lie. From then on, one after another, all the king in ancient china spoke the same thing but very few of them did as what they said.<br /><br />Another fact is, Qin Shihuang's empire only lasted about twenty years before it was destroyed by people.<br /><br />Well, I do like the beautiful scenes of this movie, but it can not make me accept the idea that people should die for a tyrant.",-0.10120587795972824,0,1
301,"[CLS] This had a great cast with big-name stars like Tyrone Power, Henry Fonda, Randolph Scott, Nancy Kelly, Henry Hull and Brian Donlevey and a bunch more lesser-but-known names with shorter roles. It also had Technicolor, one of the few movies made with it in 1939.<br /><br />Now the bad news.......regrettably, I can't say much positive for the story. It portrayed the James boys in a totally positive light....and Hollywood has done that ever since. Why these criminals are always shown to be the ""good guys"" is beyond me. This film glamorizes them and made their enemies - the railroad people - into vicious human beings. The latter was exaggerated so much it was preposterous. Well, that's the film world for you: evil is good; good is bad.<br /><br />Hey Hollywood: here's a news flash - The James boys were criminals! Really - look it up!",-0.4144025146961212,0,1
